========================================================
       MARATHON 28,000,000 RUNS PERFORMANCE LOG         
========================================================
Run_Index	Scalar_ns	AVX2_ns	Speedup
20720000	59866	37421	1.60x
20730000	40646	36471	1.11x
20740000	40579	35924	1.13x
20750000	41354	36459	1.13x
20760000	40632	36486	1.11x
20770000	40545	36399	1.11x
20780000	40646	35909	1.13x
20790000	41239	36472	1.13x
20800000	42150	37804	1.11x
20810000	41302	35829	1.15x
20820000	40672	36419	1.12x
20830000	40699	36503	1.11x
20840000	39835	36003	1.11x
20850000	40625	36444	1.11x
20860000	40618	36487	1.11x
20870000	40570	35907	1.13x
20880000	40641	36481	1.11x
20890000	40620	36457	1.11x
20900000	40674	35840	1.13x
20910000	40611	35925	1.13x
20920000	40603	36436	1.11x
20930000	40655	35900	1.13x
20940000	39828	35952	1.11x
20950000	40562	35937	1.13x
20960000	40604	35872	1.13x
20970000	40623	36488	1.11x
20980000	40618	35905	1.13x
20990000	59550	37218	1.60x
21000000	83304	58489	1.42x
21010000	40584	36530	1.11x
21020000	40654	36550	1.11x
21030000	41095	36458	1.13x
21040000	40559	36458	1.11x
21050000	40605	36532	1.11x
21060000	41169	36483	1.13x
21070000	42063	37739	1.11x
21080000	58554	52725	1.11x
21090000	40463	36453	1.11x
21100000	42084	37751	1.11x
21110000	40723	36410	1.12x
21120000	40674	36530	1.11x
21130000	40633	35864	1.13x
21140000	40608	35858	1.13x
21150000	42149	37821	1.11x
21160000	40529	35896	1.13x
21170000	40680	35935	1.13x
21180000	40655	36535	1.11x
21190000	40660	36534	1.11x
21200000	40579	36495	1.11x
21210000	39892	35292	1.13x
21220000	40582	54364	0.75x
21230000	40569	36513	1.11x
21240000	39882	35922	1.11x
21250000	40710	35829	1.14x
21260000	40590	36446	1.11x
21270000	40523	36531	1.11x
21280000	62807	51868	1.21x
21290000	40625	35888	1.13x
21300000	40533	36503	1.11x
21310000	41186	36404	1.13x
21320000	41358	37266	1.11x
21330000	40679	36538	1.11x
21340000	40672	36473	1.12x
21350000	42116	37869	1.11x
21360000	40611	36426	1.11x
21370000	40693	35942	1.13x
21380000	40620	35844	1.13x
21390000	40626	36461	1.11x
21400000	42028	51784	0.81x
21410000	40605	36444	1.11x
21420000	40630	35900	1.13x
21430000	40644	36475	1.11x
21440000	40583	36541	1.11x
21450000	40595	36556	1.11x
21460000	44674	36519	1.22x
21470000	40675	36479	1.12x
21480000	40546	36524	1.11x
21490000	40622	36469	1.11x
21500000	40583	36551	1.11x
21510000	40626	36483	1.11x
21520000	40620	35861	1.13x
21530000	41214	35930	1.15x
21540000	40619	36539	1.11x
21550000	42132	37202	1.13x
21560000	59781	37423	1.60x
21570000	41330	36552	1.13x
21580000	41215	35892	1.15x
21590000	40613	36468	1.11x
21600000	40694	36441	1.12x
21610000	40531	35849	1.13x
21620000	40666	36518	1.11x
21630000	39916	35349	1.13x
21640000	42069	37903	1.11x
21650000	40603	36480	1.11x
21660000	60827	37321	1.63x
21670000	42052	37813	1.11x
21680000	61076	37384	1.63x
21690000	40661	35858	1.13x
21700000	42203	37874	1.11x
21710000	40644	36440	1.12x
21720000	40672	36418	1.12x
21730000	40661	35813	1.14x
21740000	40585	35888	1.13x
21750000	40545	36440	1.11x
21760000	42077	37889	1.11x
21770000	40607	36485	1.11x
21780000	40580	36436	1.11x
21790000	42048	37879	1.11x
21800000	42083	37847	1.11x
21810000	40613	36532	1.11x
21820000	40629	36491	1.11x
21830000	60326	37237	1.62x
21840000	83288	58289	1.43x
21850000	40578	54275	0.75x
21860000	40602	36521	1.11x
21870000	42119	37858	1.11x
21880000	42119	53828	0.78x
21890000	41193	36489	1.13x
21900000	40601	36511	1.11x
21910000	40661	36474	1.11x
21920000	40625	35925	1.13x
21930000	40646	35881	1.13x
21940000	40597	36500	1.11x
21950000	40677	36551	1.11x
21960000	42113	37819	1.11x
21970000	40591	36457	1.11x
21980000	40410	35936	1.12x
21990000	40577	36380	1.12x
22000000	40584	36466	1.11x
22010000	51129	52547	0.97x
22020000	40574	36464	1.11x
22030000	42137	37173	1.13x
22040000	40599	35862	1.13x
22050000	42134	37796	1.11x
22060000	40608	36466	1.11x
22070000	40583	36477	1.11x
22080000	39882	35917	1.11x
22090000	40634	36482	1.11x
22100000	40662	35862	1.13x
22110000	68985	49424	1.40x
22120000	59864	51380	1.17x
22130000	41188	35866	1.15x
22140000	40532	36472	1.11x
22150000	40568	36480	1.11x
22160000	41273	35843	1.15x
22170000	39843	35948	1.11x
22180000	40700	59935	0.68x
22190000	40599	36437	1.11x
22200000	40650	35840	1.13x
22210000	40659	36511	1.11x
22220000	40630	36520	1.11x
22230000	40490	35846	1.13x
22240000	40500	36457	1.11x
22250000	40910	35945	1.14x
22260000	40620	36541	1.11x
22270000	40623	36488	1.11x
22280000	40631	35887	1.13x
22290000	40522	36480	1.11x
22300000	40593	36539	1.11x
22310000	40654	35842	1.13x
22320000	40591	36539	1.11x
22330000	39904	36015	1.11x
22340000	40664	36539	1.11x
22350000	40538	36426	1.11x
22360000	40625	35857	1.13x
22370000	40629	36495	1.11x
22380000	40502	36377	1.11x
22390000	41147	36475	1.13x
22400000	80704	51516	1.57x
22410000	40612	35848	1.13x
22420000	40676	35965	1.13x
22430000	40638	35899	1.13x
22440000	40636	88302	0.46x
22450000	40595	36485	1.11x
22460000	40661	35861	1.13x
22470000	40648	35904	1.13x
22480000	41258	35849	1.15x
22490000	40565	36435	1.11x
22500000	40594	36480	1.11x
22510000	40663	35908	1.13x
22520000	40642	35830	1.13x
22530000	40586	36481	1.11x
22540000	42066	37201	1.13x
22550000	41235	35890	1.15x
22560000	40583	35884	1.13x
22570000	40634	36435	1.12x
22580000	40672	36507	1.11x
22590000	40614	35890	1.13x
22600000	40567	36431	1.11x
22610000	40620	35820	1.13x
22620000	40610	35909	1.13x
22630000	40634	36538	1.11x
22640000	40509	36509	1.11x
22650000	40664	36406	1.12x
22660000	42135	37814	1.11x
22670000	39913	35962	1.11x
22680000	59734	51429	1.16x
22690000	42043	37860	1.11x
22700000	40604	36557	1.11x
22710000	40550	35905	1.13x
22720000	42167	37855	1.11x
22730000	48023	36022	1.33x
22740000	41312	36398	1.14x
22750000	50977	37348	1.36x
22760000	39794	35854	1.11x
22770000	41234	35848	1.15x
22780000	40542	35921	1.13x
22790000	40617	36512	1.11x
22800000	39886	36007	1.11x
22810000	42138	37778	1.12x
22820000	39865	35362	1.13x
22830000	40656	36549	1.11x
22840000	40638	36454	1.11x
22850000	40505	36477	1.11x
22860000	58913	52227	1.13x
22870000	40622	35901	1.13x
22880000	41289	36462	1.13x
22890000	40579	36519	1.11x
22900000	40511	36500	1.11x
22910000	40651	35835	1.13x
22920000	40580	35923	1.13x
22930000	40622	35899	1.13x
22940000	40631	36494	1.11x
22950000	39861	35911	1.11x
22960000	83890	58253	1.44x
22970000	41128	36521	1.13x
22980000	40663	35880	1.13x
22990000	40605	35914	1.13x
23000000	40560	36453	1.11x
23010000	42015	37923	1.11x
23020000	40620	35823	1.13x
23030000	39823	35963	1.11x
23040000	40601	35782	1.13x
23050000	40657	36462	1.12x
23060000	40547	36485	1.11x
23070000	40578	36429	1.11x
23080000	41373	36486	1.13x
23090000	42128	37199	1.13x
23100000	40674	36427	1.12x
23110000	41280	36431	1.13x
23120000	40670	36527	1.11x
23130000	41342	35938	1.15x
23140000	41328	36511	1.13x
23150000	40561	36410	1.11x
23160000	40622	36434	1.11x
23170000	41206	36458	1.13x
23180000	40611	36484	1.11x
23190000	40566	36515	1.11x
23200000	40701	35833	1.14x
23210000	40615	36428	1.11x
23220000	40641	36425	1.12x
23230000	42156	37868	1.11x
23240000	59790	37345	1.60x
23250000	40682	36457	1.12x
23260000	56097	37331	1.50x
23270000	40635	36512	1.11x
23280000	40665	36343	1.12x
23290000	40540	36399	1.11x
23300000	39872	35995	1.11x
23310000	40629	36545	1.11x
23320000	42155	57377	0.73x
23330000	40614	36534	1.11x
23340000	40583	36428	1.11x
23350000	41221	36400	1.13x
23360000	39899	35975	1.11x
23370000	40555	36518	1.11x
23380000	39888	35980	1.11x
23390000	40511	36473	1.11x
23400000	42124	49795	0.85x
23410000	42182	51121	0.83x
23420000	41218	36418	1.13x
23430000	41155	35849	1.15x
23440000	42098	53779	0.78x
23450000	40661	35880	1.13x
23460000	40647	36463	1.11x
23470000	40526	36415	1.11x
23480000	40504	36493	1.11x
23490000	40590	36504	1.11x
23500000	40531	35801	1.13x
23510000	42052	37142	1.13x
23520000	79677	37353	2.13x
23530000	42151	37976	1.11x
23540000	40628	36396	1.12x
23550000	40530	36426	1.11x
23560000	46383	37258	1.24x
23570000	40627	35865	1.13x
23580000	40725	35828	1.14x
23590000	41272	35881	1.15x
23600000	40586	36403	1.11x
23610000	41224	54486	0.76x
23620000	40591	36503	1.11x
23630000	41211	36420	1.13x
23640000	41179	36452	1.13x
23650000	40631	35851	1.13x
23660000	40476	35821	1.13x
23670000	40608	36459	1.11x
23680000	42159	35369	1.19x
23690000	40542	36457	1.11x
23700000	40628	35877	1.13x
23710000	40577	36491	1.11x
23720000	40611	36422	1.12x
23730000	42105	37199	1.13x
23740000	40590	36477	1.11x
23750000	39795	35400	1.12x
23760000	40608	36425	1.11x
23770000	40560	36477	1.11x
23780000	42102	37829	1.11x
23790000	40619	36560	1.11x
23800000	78491	37753	2.08x
23810000	69387	35960	1.93x
23820000	40626	35865	1.13x
23830000	40661	36538	1.11x
23840000	40632	35885	1.13x
23850000	40619	35825	1.13x
23860000	40704	58273	0.70x
23870000	40523	36476	1.11x
23880000	39861	35994	1.11x
23890000	40629	36428	1.12x
23900000	40701	35882	1.13x
23910000	40584	36487	1.11x
23920000	39850	35356	1.13x
23930000	40467	36493	1.11x
23940000	40480	36451	1.11x
23950000	41159	36410	1.13x
23960000	40593	35871	1.13x
23970000	40499	36434	1.11x
23980000	41174	35807	1.15x
23990000	40572	36371	1.12x
24000000	40644	36446	1.12x
24010000	40646	36484	1.11x
24020000	40687	36482	1.12x
24030000	84309	36060	2.34x
24040000	40520	36473	1.11x
24050000	42147	37843	1.11x
24060000	39831	35977	1.11x
24070000	40655	36455	1.12x
24080000	65678	57834	1.14x
24090000	40639	36537	1.11x
24100000	65740	35988	1.83x
24110000	40670	35874	1.13x
24120000	40611	36545	1.11x
24130000	41189	36345	1.13x
24140000	40678	36442	1.12x
24150000	40530	36477	1.11x
24160000	40612	36448	1.11x
24170000	40533	35826	1.13x
24180000	40472	35830	1.13x
24190000	40500	36468	1.11x
24200000	40642	36522	1.11x
24210000	40575	36414	1.11x
24220000	40599	36518	1.11x
24230000	40623	36510	1.11x
24240000	40542	36510	1.11x
24250000	39916	35950	1.11x
24260000	40603	35852	1.13x
24270000	40630	36473	1.11x
24280000	40555	36515	1.11x
24290000	40673	36405	1.12x
24300000	39899	35960	1.11x
24310000	40657	36470	1.11x
24320000	42088	56847	0.74x
24330000	40553	36457	1.11x
24340000	40565	36524	1.11x
24350000	40618	36472	1.11x
24360000	56553	37655	1.50x
24370000	40547	36486	1.11x
24380000	41122	36498	1.13x
24390000	40565	36403	1.11x
24400000	40534	36471	1.11x
24410000	40620	36443	1.11x
24420000	59415	37157	1.60x
24430000	40605	36575	1.11x
24440000	42825	37848	1.13x
24450000	42099	37230	1.13x
24460000	40617	36455	1.11x
24470000	42107	37270	1.13x
24480000	40644	35802	1.14x
24490000	40613	36451	1.11x
24500000	40541	36494	1.11x
24510000	40527	36460	1.11x
24520000	40629	35902	1.13x
24530000	40668	36417	1.12x
24540000	40653	36494	1.11x
24550000	40607	36531	1.11x
24560000	42087	37226	1.13x
24570000	42155	37891	1.11x
24580000	40630	36406	1.12x
24590000	40656	36434	1.12x
24600000	40666	36449	1.12x
24610000	41347	36448	1.13x
24620000	40532	55389	0.73x
24630000	40640	36541	1.11x
24640000	59752	37435	1.60x
24650000	40648	35821	1.13x
24660000	40577	35826	1.13x
24670000	40623	35880	1.13x
24680000	40666	36458	1.12x
24690000	42107	37162	1.13x
24700000	40630	36386	1.12x
24710000	40499	36385	1.11x
24720000	42266	53011	0.80x
24730000	42107	37874	1.11x
24740000	40629	36509	1.11x
24750000	42096	37144	1.13x
24760000	40662	36508	1.11x
24770000	40462	36453	1.11x
24780000	40473	35921	1.13x
24790000	41284	36485	1.13x
24800000	41323	37297	1.11x
24810000	42135	37762	1.12x
24820000	42141	53722	0.78x
24830000	42105	37841	1.11x
24840000	40626	36535	1.11x
24850000	41319	36480	1.13x
24860000	40387	35939	1.12x
24870000	40561	36478	1.11x
24880000	40608	35883	1.13x
24890000	40680	36480	1.12x
24900000	40634	36526	1.11x
24910000	40491	36505	1.11x
24920000	59749	51410	1.16x
24930000	40646	36455	1.11x
24940000	40588	36418	1.11x
24950000	40607	36490	1.11x
24960000	59730	37300	1.60x
24970000	40605	36515	1.11x
24980000	40619	36556	1.11x
24990000	40550	36549	1.11x
25000000	41179	36516	1.13x
25010000	41984	37940	1.11x
25020000	40569	35905	1.13x
25030000	40599	36492	1.11x
25040000	40599	36461	1.11x
25050000	40566	36463	1.11x
25060000	41291	36508	1.13x
25070000	40529	35845	1.13x
25080000	40626	36563	1.11x
25090000	40580	35776	1.13x
25100000	40554	36459	1.11x
25110000	40560	36438	1.11x
25120000	40592	36442	1.11x
25130000	40638	35815	1.13x
25140000	40679	36372	1.12x
25150000	40596	36435	1.11x
25160000	40656	36494	1.11x
25170000	40631	55197	0.74x
25180000	41342	35867	1.15x
25190000	39832	35958	1.11x
25200000	59405	37361	1.59x
25210000	40653	36543	1.11x
25220000	40670	36567	1.11x
25230000	40621	36463	1.11x
25240000	39815	35933	1.11x
25250000	39905	35347	1.13x
25260000	40665	36525	1.11x
25270000	41271	35904	1.15x
25280000	42003	37866	1.11x
25290000	40501	54837	0.74x
25300000	42117	37819	1.11x
25310000	42106	35354	1.19x
25320000	40594	36470	1.11x
25330000	40641	36516	1.11x
25340000	41315	35891	1.15x
25350000	49515	35480	1.40x
25360000	40628	36494	1.11x
25370000	40625	36550	1.11x
25380000	40616	36505	1.11x
25390000	40553	36444	1.11x
25400000	40650	35972	1.13x
25410000	41108	35851	1.15x
25420000	40661	36485	1.11x
25430000	40592	36407	1.11x
25440000	40649	36416	1.12x
25450000	40608	35870	1.13x
25460000	40665	35880	1.13x
25470000	42089	37350	1.13x
25480000	62864	37301	1.69x
25490000	40598	36445	1.11x
25500000	40566	36435	1.11x
25510000	39893	35322	1.13x
25520000	41344	36627	1.13x
25530000	40635	36492	1.11x
25540000	40660	36517	1.11x
25550000	40586	35960	1.13x
25560000	39863	35994	1.11x
25570000	40606	36508	1.11x
25580000	40654	36539	1.11x
25590000	40556	36581	1.11x
25600000	40530	36383	1.11x
25610000	40538	36470	1.11x
25620000	41215	36494	1.13x
25630000	42093	37199	1.13x
25640000	40612	35861	1.13x
25650000	42140	37169	1.13x
25660000	42105	37200	1.13x
25670000	40628	36476	1.11x
25680000	40646	36485	1.11x
25690000	48062	37901	1.27x
25700000	40672	36485	1.11x
25710000	40656	36427	1.12x
25720000	39808	35969	1.11x
25730000	40629	35799	1.13x
25740000	41183	36421	1.13x
25750000	40659	35848	1.13x
25760000	78214	37680	2.08x
25770000	40627	36518	1.11x
25780000	42138	37198	1.13x
25790000	40578	36441	1.11x
25800000	40644	36478	1.11x
25810000	40597	36448	1.11x
25820000	40673	36460	1.12x
25830000	41205	36518	1.13x
25840000	40649	36495	1.11x
25850000	40631	36414	1.12x
25860000	40585	36490	1.11x
25870000	42031	37220	1.13x
25880000	40591	36510	1.11x
25890000	40653	35851	1.13x
25900000	40534	36513	1.11x
25910000	40337	35273	1.14x
25920000	40517	36531	1.11x
25930000	40598	36474	1.11x
25940000	39764	35260	1.13x
25950000	45015	36508	1.23x
25960000	39886	36001	1.11x
25970000	40583	36586	1.11x
25980000	40621	36416	1.12x
25990000	40627	36462	1.11x
26000000	40565	36426	1.11x
26010000	40581	36488	1.11x
26020000	61954	35971	1.72x
26030000	40570	35895	1.13x
26040000	64150	37384	1.72x
26050000	40757	35840	1.14x
26060000	41295	36511	1.13x
26070000	39947	35285	1.13x
26080000	40641	36419	1.12x
26090000	67717	51430	1.32x
26100000	40627	36503	1.11x
26110000	42188	37295	1.13x
26120000	40538	35885	1.13x
26130000	77114	55192	1.40x
26140000	40534	35902	1.13x
26150000	83015	36038	2.30x
26160000	40660	55056	0.74x
26170000	42085	37878	1.11x
26180000	40575	35899	1.13x
26190000	56910	35860	1.59x
26200000	42108	37819	1.11x
26210000	41302	36665	1.13x
26220000	42352	37808	1.12x
26230000	42118	37757	1.12x
26240000	40651	36459	1.11x
26250000	40570	35853	1.13x
26260000	40521	36476	1.11x
26270000	40590	36448	1.11x
26280000	40454	36419	1.11x
26290000	40602	36528	1.11x
26300000	40540	35854	1.13x
26310000	40561	36540	1.11x
26320000	82338	58815	1.40x
26330000	39897	35251	1.13x
26340000	40637	36548	1.11x
26350000	40610	35879	1.13x
26360000	40644	36482	1.11x
26370000	40644	36402	1.12x
26380000	39815	36027	1.11x
26390000	42121	37910	1.11x
26400000	40603	36481	1.11x
26410000	40558	36459	1.11x
26420000	40593	36396	1.12x
26430000	40621	35778	1.14x
26440000	42112	37223	1.13x
26450000	40561	36440	1.11x
26460000	40613	36484	1.11x
26470000	40608	35898	1.13x
26480000	40576	36491	1.11x
26490000	40563	36403	1.11x
26500000	42132	37887	1.11x
26510000	40604	36426	1.11x
26520000	40520	35777	1.13x
26530000	42305	37819	1.12x
26540000	40584	35894	1.13x
26550000	40619	35824	1.13x
26560000	53777	49890	1.08x
26570000	39866	35971	1.11x
26580000	40615	36444	1.11x
26590000	40622	36460	1.11x
26600000	44964	37383	1.20x
26610000	40715	36502	1.12x
26620000	39844	35981	1.11x
26630000	40591	36534	1.11x
26640000	40605	36530	1.11x
26650000	40677	36576	1.11x
26660000	42775	37836	1.13x
26670000	40606	36428	1.11x
26680000	40603	36380	1.12x
26690000	40552	36428	1.11x
26700000	42229	37855	1.12x
26710000	40561	35811	1.13x
26720000	40583	36392	1.12x
26730000	40612	36435	1.11x
26740000	41177	36438	1.13x
26750000	40631	36512	1.11x
26760000	41148	35847	1.15x
26770000	42686	37871	1.13x
26780000	40671	36525	1.11x
26790000	57554	35990	1.60x
26800000	40661	36523	1.11x
26810000	42230	37860	1.12x
26820000	40657	35831	1.13x
26830000	40557	36444	1.11x
26840000	40639	36487	1.11x
26850000	40494	35904	1.13x
26860000	40448	35935	1.13x
26870000	40590	35850	1.13x
26880000	56387	47843	1.18x
26890000	42088	37870	1.11x
26900000	46445	53193	0.87x
26910000	56288	37253	1.51x
26920000	41342	36595	1.13x
26930000	39837	35968	1.11x
26940000	57040	35944	1.59x
26950000	40583	36496	1.11x
26960000	78876	52710	1.50x
26970000	40548	36496	1.11x
26980000	40573	36386	1.12x
26990000	41196	36531	1.13x
27000000	40652	35809	1.14x
27010000	40615	35913	1.13x
27020000	39834	54468	0.73x
27030000	40597	36478	1.11x
27040000	42068	37790	1.11x
27050000	40607	36468	1.11x
27060000	39947	35969	1.11x
27070000	39760	35268	1.13x
27080000	40686	36471	1.12x
27090000	40618	36511	1.11x
27100000	40615	36544	1.11x
27110000	40630	35860	1.13x
27120000	40537	35845	1.13x
27130000	40650	35828	1.13x
27140000	40539	36458	1.11x
27150000	40590	35856	1.13x
27160000	81611	72490	1.13x
27170000	40476	36532	1.11x
27180000	56413	37256	1.51x
27190000	40616	36458	1.11x
27200000	40580	36503	1.11x
27210000	40520	36458	1.11x
27220000	40641	36505	1.11x
27230000	40615	36399	1.12x
27240000	40593	36485	1.11x
27250000	40710	35900	1.13x
27260000	40610	36396	1.12x
27270000	40614	36390	1.12x
27280000	39865	35942	1.11x
27290000	42137	37226	1.13x
27300000	40633	35772	1.14x
27310000	41267	35800	1.15x
27320000	40565	35756	1.13x
27330000	40567	36407	1.11x
27340000	60077	37274	1.61x
27350000	57041	35904	1.59x
27360000	65533	35486	1.85x
27370000	41286	36444	1.13x
27380000	40536	35929	1.13x
27390000	40568	36491	1.11x
27400000	42166	37812	1.12x
27410000	40649	36460	1.11x
27420000	42154	37798	1.12x
27430000	40558	36480	1.11x
27440000	63801	37608	1.70x
27450000	40504	36416	1.11x
27460000	40698	36483	1.12x
27470000	40560	36543	1.11x
27480000	41218	35795	1.15x
27490000	42758	37189	1.15x
27500000	40685	36555	1.11x
27510000	82727	35967	2.30x
27520000	41187	35911	1.15x
27530000	41211	36521	1.13x
27540000	40588	35845	1.13x
27550000	40665	36519	1.11x
27560000	40502	36464	1.11x
27570000	39798	35936	1.11x
27580000	40571	36408	1.11x
27590000	40819	36528	1.12x
27600000	40536	36394	1.11x
27610000	40560	35820	1.13x
27620000	58795	53511	1.10x
27630000	40476	36455	1.11x
27640000	39779	35946	1.11x
27650000	40679	35877	1.13x
27660000	41254	36491	1.13x
27670000	40611	35891	1.13x
27680000	44799	35977	1.25x
27690000	40587	35856	1.13x
27700000	40663	36463	1.12x
27710000	39833	35957	1.11x
27720000	64951	51491	1.26x
27730000	40601	36554	1.11x
27740000	40559	35879	1.13x
27750000	40573	35905	1.13x
27760000	41322	36688	1.13x
27770000	40514	35799	1.13x
27780000	40558	35906	1.13x
27790000	40360	35975	1.12x
27800000	40584	36500	1.11x
27810000	40463	35872	1.13x
27820000	42131	37780	1.12x
27830000	40549	36479	1.11x
27840000	41191	36439	1.13x
27850000	40645	35862	1.13x
27860000	40602	36489	1.11x
27870000	41120	35837	1.15x
27880000	40631	36467	1.11x
27890000	41119	36432	1.13x
27900000	40575	36497	1.11x
27910000	40560	36483	1.11x
27920000	40663	59263	0.69x
27930000	40661	36470	1.11x
27940000	40644	35900	1.13x
27950000	40595	36470	1.11x
27960000	42404	54652	0.78x
27970000	40617	36512	1.11x
27980000	42075	37825	1.11x
27990000	40656	36522	1.11x
28000000	84223	57502	1.46x

========================================================
           FINAL 28-MILLION RUN ARCHIVE REPORT          
========================================================
Total Computations Benchmarked  : 28000000
Global Average Scalar Execution : 41785 ns
Global Average AVX2 Execution   : 37303 ns
